1.689049
2.342646
1.325402
2.376842
1.877448
1.362358
1.183240
1.294977
2.656934
1.970152
1.572228
3.241798
1.011308
2.011606
2.210427
2.252477
1.977239
1.470213
3.075764
1.308729
2.317650
1.024862
1.339451
1.473725
3.140111
1.318028
1.264389
1.274858
2.285335
1.581295
1.639741
2.439221
1.083143
1.347854
1.408788
1.433860
1.488031
2.818909
1.498447
2.879609
1.756330
1.501777
1.070680
1.270991
1.940819
3.680903
1.117703
1.479078
1.436944
1.142036
2.538604
1.471277
2.240763
1.375415
0.875895
1.504761
2.615542
1.581096
2.267189
1.146858
1.120817
3.159792
1.936669
2.120189
2.285015
1.971553
1.767393
1.248689
3.142394
1.523336
1.496303
1.263565
1.180347
1.446914
1.612250
1.470979
1.293010
1.546588
3.465251
1.270581
2.213068
2.549804
1.356590
2.007591
2.847021
1.316605
1.636506
1.428207
2.529383
1.505341
1.701195
0.883519
1.418922
1.801284
2.310557
1.295517
1.158968
0.889535
2.424013
0.855359
